,gameId,playId,nflId,motionSinceLineset,inMotionAtBallSnap,wasRunningRoute,wasTargettedReceiver,down,yardsToGo,offenseFormation,receiverAlignment,pff_passCoverage,absoluteYardlineNumber,y,topOfLine,bottomOfLine,position,Unnamed: 0,safetyTop,safetyBottom
13759,2022110609,3017,44896,True,False,1.0,1,1,10,SHOTGUN,2x2,Cover-3,85,22.24,32.55,28.0,WR,14919.0,1.0,1.0
13760,2022110609,3284,44896,True,True,1.0,0,1,10,SHOTGUN,3x1,Cover-1,48,20.21,33.29,26.84,WR,14928.0,1.0,1.0
13761,2022110609,3862,44896,False,False,1.0,0,2,6,SHOTGUN,2x2,Red Zone,104,32.88,27.1,20.77,WR,14946.0,0.0,2.0
13762,2022110609,3891,44896,False,False,1.0,0,3,6,SHOTGUN,2x2,Red Zone,104,34.11,27.11,21.01,WR,14947.0,1.0,1.0
13763,2022110609,3913,44896,False,False,1.0,0,4,6,SHOTGUN,2x2,Red Zone,104,33.76,27.04,20.98,WR,14948.0,1.0,1.0
13764,2022110609,4162,44896,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,96,18.54,32.82,26.67,WR,14955.0,1.0,1.0
13765,2022091113,465,42033,False,False,1.0,0,2,8,SINGLEBACK,2x2,Quarters,56,35.66,32.65,26.53,TE,122.0,1.0,1.0
13766,2022091113,824,42033,False,False,1.0,0,3,5,EMPTY,3x2,Cover-1,90,18.2,32.78,26.76,TE,132.0,2.0,0.0
13767,2022091113,1101,42033,False,False,1.0,0,2,7,EMPTY,3x2,Cover-1,54,22.79,30.53,26.11,TE,140.0,1.0,1.0
13768,2022091113,1241,42033,False,False,1.0,0,3,5,EMPTY,3x2,Red Zone,18,35.35,32.81,28.42,TE,146.0,1.0,1.0
13769,2022091113,1812,42033,False,False,1.0,1,2,10,EMPTY,3x2,Cover-1,39,24.43,32.76,28.46,TE,162.0,1.0,2.0
13770,2022091113,2077,42033,False,False,1.0,0,3,13,SHOTGUN,2x2,Cover-3 Seam,42,18.67,26.54,20.86,TE,168.0,1.0,2.0
13771,2022091113,2470,42033,False,False,1.0,0,3,3,SHOTGUN,2x2,Cover-1,75,34.04,32.3,26.78,TE,179.0,1.0,1.0
13772,2022091113,2954,42033,False,False,1.0,0,2,9,SHOTGUN,3x1,Cover-3,68,28.41,26.78,22.28,TE,192.0,1.0,1.0
13773,2022091113,3284,42033,True,True,1.0,1,3,3,SHOTGUN,2x2,Cover-0,65,18.95,26.97,22.51,TE,203.0,0.0,2.0
13774,2022091804,475,42033,True,True,1.0,0,2,9,SHOTGUN,3x1,Quarters,59,27.89,26.88,20.87,TE,3056.0,2.0,1.0
13775,2022091804,499,42033,False,False,1.0,0,3,6,SHOTGUN,3x1,Quarters,62,36.95,32.57,26.87,TE,3057.0,1.0,2.0
13776,2022091804,826,42033,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-1,81,23.19,32.58,28.24,TE,3069.0,1.0,2.0
13777,2022091804,902,42033,False,False,1.0,0,2,8,EMPTY,3x2,Quarters,25,29.66,26.89,22.39,TE,3071.0,2.0,1.0
13778,2022091804,1097,42033,False,False,1.0,0,1,10,SINGLEBACK,2x2,Quarters,60,34.16,32.88,28.42,TE,3077.0,1.0,2.0
13779,2022091804,1630,42033,False,False,1.0,0,2,13,SHOTGUN,2x2,Bracket,100,25.21,32.75,28.28,TE,3090.0,1.0,2.0
13780,2022091804,1654,42033,True,True,1.0,0,3,9,SHOTGUN,3x1,2-Man,96,24.02,32.8,28.27,TE,3091.0,0.0,3.0
13781,2022091804,2042,42033,False,False,1.0,0,2,7,SHOTGUN,2x2,2-Man,39,34.83,32.08,25.81,TE,3099.0,2.0,1.0
13782,2022091804,2392,42033,False,False,1.0,0,2,8,SHOTGUN,3x1,Quarters,55,20.53,27.81,22.05,TE,3110.0,2.0,1.0
13783,2022091804,2416,42033,False,False,1.0,0,3,8,SHOTGUN,3x1,Cover-1,55,17.26,27.41,21.47,TE,3111.0,1.0,2.0
13784,2022091804,2518,42033,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3 Seam,65,34.86,32.91,27.05,TE,3113.0,1.0,2.0
13785,2022091804,3056,42033,False,False,1.0,0,2,3,SHOTGUN,2x2,Cover-3 Seam,79,34.15,32.73,26.76,TE,3129.0,2.0,1.0
13786,2022091804,3201,42033,False,False,1.0,0,2,5,SHOTGUN,3x1,Quarters,85,19.78,26.93,21.18,TE,3134.0,2.0,1.0
13787,2022091804,3251,42033,False,False,1.0,0,2,10,SHOTGUN,2x2,Quarters,74,19.69,27.2,21.04,TE,3136.0,2.0,1.0
13788,2022091804,3273,42033,False,False,1.0,1,3,10,SHOTGUN,3x1,Cover-3,74,17.15,27.19,20.84,TE,3137.0,2.0,1.0
13789,2022091804,3409,42033,False,False,1.0,0,3,5,SHOTGUN,3x1,Cover-1,38,16.21,26.77,21.12,TE,3141.0,1.0,2.0
13790,2022092512,2908,42033,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-6 Right,24,15.85,27.03,21.22,TE,4083.0,1.0,1.0
13791,2022092512,3530,42033,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,21,18.26,27.07,21.35,TE,4098.0,1.0,1.0
13792,2022092512,3602,42033,False,False,1.0,0,2,5,SHOTGUN,3x1,Cover-6 Right,50,19.73,30.0,24.05,TE,4101.0,0.0,2.0
13793,2022092512,3626,42033,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover 6-Left,67,23.75,32.7,26.9,TE,4102.0,1.0,1.0
13794,2022092512,3832,42033,True,False,1.0,1,2,1,SINGLEBACK,3x1,Cover-0,109,23.81,32.32,26.73,TE,4109.0,0.0,2.0
13795,2022100213,255,42033,False,,1.0,0,2,14,SHOTGUN,3x1,Cover-2,72,36.52,32.92,26.92,TE,5838.0,1.0,1.0
13796,2022100213,1119,42033,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-6 Right,85,18.13,26.96,22.56,TE,5865.0,1.0,1.0
13797,2022100213,1196,42033,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-3,33,28.59,27.29,22.53,TE,5868.0,1.0,1.0
13798,2022100213,1707,42033,False,,1.0,0,1,10,SHOTGUN,3x1,Cover-3,85,29.76,26.56,22.56,TE,5886.0,2.0,1.0
13799,2022100213,1760,42033,True,True,1.0,1,3,2,SHOTGUN,3x1,Cover-0,77,24.62,30.72,26.51,TE,5888.0,2.0,1.0
13800,2022100213,1910,42033,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover 6-Left,51,34.96,32.84,28.63,TE,5893.0,2.0,1.0
13801,2022100213,1966,42033,False,False,1.0,0,3,1,SHOTGUN,3x1,Cover-0,42,28.69,26.81,22.5,TE,5895.0,1.0,2.0
13802,2022101607,77,42033,False,False,1.0,0,2,9,EMPTY,3x2,Cover-3,84,23.38,32.57,28.32,TE,10078.0,1.0,1.0
13803,2022101607,99,42033,True,True,1.0,0,3,9,SHOTGUN,3x1,Cover-3,84,23.92,32.54,28.33,TE,10079.0,2.0,1.0
13804,2022101607,602,42033,True,True,1.0,0,3,2,SHOTGUN,3x1,Cover-2,41,24.65,32.54,28.23,TE,10095.0,1.0,1.0
13805,2022101607,633,42033,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-6 Right,38,19.34,26.62,22.4,TE,10096.0,1.0,1.0
13806,2022101607,678,42033,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover-3,27,19.13,26.63,22.34,TE,10098.0,1.0,1.0
13807,2022101607,973,42033,False,False,1.0,0,2,15,SHOTGUN,3x1,Cover-2,69,16.77,26.45,22.21,TE,10105.0,1.0,1.0
13808,2022101607,1103,42033,False,False,1.0,0,2,9,SHOTGUN,3x1,Cover-1,96,23.62,32.84,27.04,TE,10109.0,1.0,1.0
13809,2022101607,1609,42033,False,False,1.0,0,3,2,SHOTGUN,3x1,Cover-2,43,16.73,26.73,20.97,TE,10126.0,1.0,1.0
13810,2022101607,2266,42033,False,False,1.0,0,2,10,EMPTY,3x2,Cover-3 Seam,85,22.61,32.68,28.35,TE,10143.0,1.0,1.0
13811,2022101607,2480,42033,False,False,1.0,0,1,15,SHOTGUN,2x2,Cover-1,28,21.34,29.07,24.6,TE,10151.0,1.0,1.0
13812,2022101607,2960,42033,True,False,1.0,1,2,13,SHOTGUN,3x1,Cover 6-Left,98,25.13,32.85,28.35,TE,10162.0,1.0,1.0
13813,2022091113,465,54571,False,False,1.0,0,2,8,SINGLEBACK,2x2,Quarters,56,34.29,32.65,26.53,TE,122.0,1.0,1.0
13814,2022091804,399,54571,False,False,1.0,0,2,10,SINGLEBACK,3x1,Quarters,35,28.51,26.88,20.72,TE,3053.0,2.0,1.0
13815,2022091804,552,54571,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-3 Seam,76,19.08,26.68,20.89,TE,3059.0,2.0,1.0
13816,2022091804,1630,54571,False,False,1.0,1,2,13,SHOTGUN,2x2,Bracket,100,34.66,32.75,28.28,TE,3090.0,1.0,2.0
13817,2022091804,2042,54571,False,False,1.0,0,2,7,SHOTGUN,2x2,2-Man,39,33.47,32.08,25.81,TE,3099.0,2.0,1.0
13818,2022091804,2066,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,46,35.29,33.0,26.57,TE,3100.0,1.0,2.0
13819,2022091804,2492,54571,True,True,1.0,0,1,10,SINGLEBACK,3x1,Cover-1,65,26.72,32.92,26.99,TE,3112.0,1.0,1.0
13820,2022091804,2572,54571,False,False,1.0,0,2,11,I_FORM,2x1,Cover-2,74,23.77,31.79,25.62,TE,3115.0,1.0,2.0
13821,2022091804,3056,54571,False,False,1.0,0,2,3,SHOTGUN,2x2,Cover-3 Seam,79,25.06,32.73,26.76,TE,3129.0,2.0,1.0
13822,2022100213,1862,54571,False,False,1.0,0,3,5,SHOTGUN,3x1,Quarters,70,23.7,32.72,28.46,TE,5891.0,3.0,0.0
13823,2022100213,2830,54571,False,,1.0,0,1,10,SHOTGUN,3x1,Cover-1,74,23.9,32.0,27.77,TE,5924.0,1.0,2.0
13824,2022100213,2923,54571,False,False,1.0,0,3,2,EMPTY,4x1,Cover-1,51,31.0,26.99,22.51,TE,5927.0,2.0,1.0
13825,2022100213,3372,54571,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-2,35,34.69,32.9,27.06,TE,5941.0,2.0,1.0
13826,2022100213,3721,54571,False,False,1.0,0,1,10,SHOTGUN,3x1,Quarters,76,23.94,33.07,27.11,TE,5951.0,2.0,1.0
13827,2022100908,63,54571,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,91,28.09,26.64,22.2,TE,8259.0,1.0,1.0
13828,2022100908,127,54571,True,True,1.0,0,2,8,SHOTGUN,2x2,Cover-1,75,17.94,26.77,22.36,TE,8262.0,1.0,1.0
13829,2022100908,149,54571,False,False,1.0,0,3,8,SHOTGUN,3x1,Cover-3,75,16.25,26.76,22.27,TE,8263.0,2.0,0.0
13830,2022100908,411,54571,False,False,1.0,0,3,1,SHOTGUN,3x1,Cover-1,78,24.82,32.38,28.3,TE,8271.0,1.0,1.0
13831,2022100908,480,54571,False,False,1.0,0,2,8,EMPTY,3x2,Cover-2,45,15.91,26.72,22.42,TE,8274.0,1.0,1.0
13832,2022100908,504,54571,True,False,1.0,0,3,3,SHOTGUN,3x1,Cover-1,40,25.36,32.58,28.31,TE,8275.0,1.0,1.0
13833,2022100908,574,54571,False,False,1.0,1,3,3,SHOTGUN,3x1,Cover-1,27,33.14,26.91,22.66,TE,8278.0,1.0,1.0
13834,2022100908,1046,54571,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-2,66,25.27,32.92,26.91,TE,8294.0,1.0,1.0
13835,2022100908,1474,54571,False,,1.0,0,2,10,EMPTY,3x2,Cover-1,23,30.16,27.16,21.11,TE,8305.0,1.0,1.0
13836,2022100908,2416,54571,True,True,1.0,0,2,8,SHOTGUN,3x1,Cover-2,82,27.75,26.57,22.38,TE,8331.0,1.0,1.0
13837,2022100908,2438,54571,False,False,1.0,0,3,8,SHOTGUN,3x1,Cover-3,82,17.16,26.41,22.23,TE,8332.0,1.0,1.0
13838,2022100908,2534,54571,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover-1,62,36.45,32.79,28.57,TE,8335.0,1.0,1.0
13839,2022100908,2661,54571,True,True,1.0,0,1,1,JUMBO,2x0,Goal Line,11,28.54,26.72,20.19,TE,8339.0,0.0,2.0
13840,2022100908,3124,54571,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-1,35,34.98,33.12,26.99,TE,8353.0,1.0,1.0
13841,2022101607,633,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-6 Right,38,27.98,26.62,22.4,TE,10096.0,1.0,1.0
13842,2022101607,678,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,27,28.12,26.63,22.34,TE,10098.0,1.0,1.0
13843,2022101607,2987,54571,False,False,1.0,0,3,7,SHOTGUN,3x1,Cover-2,92,34.67,30.58,26.23,TE,10163.0,1.0,1.0
13844,2022101607,3159,54571,False,False,1.0,1,2,7,SHOTGUN,3x1,Cover-3,30,25.24,33.07,27.11,TE,10168.0,1.0,1.0
13845,2022102301,101,54571,True,False,1.0,0,1,10,I_FORM,2x1,Quarters,46,25.19,33.44,26.91,TE,12465.0,1.0,1.0
13846,2022102301,365,54571,False,False,1.0,0,3,3,EMPTY,3x2,Cover-2,44,23.92,33.04,27.14,TE,12472.0,1.0,2.0
13847,2022102301,389,54571,True,True,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,49,32.56,30.08,23.91,TE,12473.0,1.0,1.0
13848,2022102301,413,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,67,25.36,33.13,26.93,TE,12474.0,1.0,1.0
13849,2022102301,818,54571,False,False,1.0,0,3,8,SHOTGUN,3x1,Cover-3 Cloud Left,57,35.73,32.85,28.97,TE,12485.0,1.0,2.0
13850,2022102301,1261,54571,False,False,1.0,0,3,5,EMPTY,3x2,Cover-3,74,17.63,26.96,22.73,TE,12501.0,1.0,2.0
13851,2022102301,1328,54571,False,False,1.0,0,3,24,SHOTGUN,3x1,Quarters,82,33.1,29.88,25.65,TE,12503.0,2.0,1.0
13852,2022102301,1806,54571,False,False,1.0,0,1,10,EMPTY,3x2,Quarters,38,30.46,27.07,21.31,TE,12517.0,1.0,1.0
13853,2022102301,1851,54571,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-1,50,18.21,27.16,21.01,TE,12519.0,1.0,1.0
13854,2022102301,1897,54571,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-3,58,16.8,27.08,21.26,TE,12520.0,2.0,1.0
13855,2022102301,2145,54571,True,False,1.0,0,2,1,SHOTGUN,3x1,Cover-1,85,38.27,33.07,27.01,TE,12527.0,2.0,1.0
13856,2022102301,2765,54571,False,False,1.0,0,3,7,SHOTGUN,3x1,Cover-0,27,20.61,29.76,25.61,TE,12546.0,1.0,2.0
13857,2022102301,2813,54571,False,False,1.0,0,1,8,EMPTY,3x2,Red Zone,18,20.97,29.9,25.35,TE,12548.0,2.0,1.0
13858,2022102301,2838,54571,False,False,1.0,0,2,8,SHOTGUN,2x2,Red Zone,18,33.23,30.21,25.47,TE,12549.0,1.0,2.0
13859,2022102700,302,54571,False,False,1.0,1,1,10,I_FORM,2x1,Cover 6-Left,85,24.8,32.68,28.01,TE,14463.0,1.0,1.0
13860,2022102700,366,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,71,35.75,32.74,28.28,TE,14466.0,1.0,1.0
13861,2022102700,662,54571,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-3,73,31.26,29.39,24.9,TE,14475.0,1.0,1.0
13862,2022102700,686,54571,True,True,1.0,0,1,10,SHOTGUN,3x1,Quarters,50,25.4,32.83,28.45,TE,14476.0,1.0,1.0
13863,2022102700,755,54571,True,True,1.0,0,2,2,SHOTGUN,3x1,Quarters,32,19.82,27.08,22.48,TE,14479.0,1.0,1.0
13864,2022102700,779,54571,False,False,1.0,0,1,10,EMPTY,3x2,Cover-1,21,33.75,30.5,25.69,TE,14480.0,1.0,1.0
13865,2022102700,804,54571,False,False,1.0,0,2,12,SHOTGUN,3x1,Quarters,23,34.93,32.89,28.41,TE,14481.0,1.0,1.0
13866,2022102700,1045,54571,True,False,1.0,0,3,4,EMPTY,3x2,Cover-3,61,7.08,32.8,26.91,TE,14488.0,3.0,1.0
13867,2022102700,1481,54571,False,False,1.0,0,3,8,SHOTGUN,3x1,Cover-2,26,24.43,33.05,27.21,TE,14503.0,3.0,1.0
13868,2022102700,1753,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,20,35.88,33.27,27.21,TE,14513.0,3.0,1.0
13869,2022102700,1799,54571,False,False,1.0,0,3,3,SHOTGUN,2x2,Cover-1,27,36.42,33.02,27.01,TE,14515.0,4.0,0.0
13870,2022102700,2208,54571,True,False,1.0,0,3,6,SHOTGUN,2x2,Cover 6-Left,39,34.9,32.97,26.99,TE,14525.0,3.0,1.0
13871,2022102700,2536,54571,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-2,35,17.81,27.41,21.19,TE,14532.0,2.0,0.0
13872,2022102700,2602,54571,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-3,63,18.9,27.01,21.09,TE,14535.0,1.0,1.0
13873,2022102700,2926,54571,True,True,1.0,0,1,10,EMPTY,3x2,Cover-3,35,25.17,33.03,27.1,TE,14547.0,2.0,0.0
13874,2022102700,2969,54571,False,False,1.0,0,2,6,SHOTGUN,3x1,Cover-3,81,37.16,32.68,28.34,TE,14548.0,1.0,1.0
13875,2022102700,2993,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover 6-Left,74,18.98,26.68,22.4,TE,14549.0,2.0,1.0
13876,2022102700,3061,54571,False,False,1.0,0,2,10,PISTOL,2x1,Cover-1,23,19.88,27.14,22.65,TE,14552.0,1.0,2.0
13877,2022102700,3401,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,85,18.57,26.7,22.35,TE,14562.0,1.0,3.0
13878,2022102700,3498,54571,True,False,1.0,0,2,10,SHOTGUN,3x1,Cover-3,72,24.34,32.74,28.21,TE,14565.0,2.0,2.0
13879,2022102700,3581,54571,False,False,1.0,0,1,9,SHOTGUN,3x1,Red Zone,19,16.63,27.12,22.44,TE,14567.0,1.0,1.0
13880,2022102700,3671,54571,False,False,1.0,0,3,16,SHOTGUN,3x1,Quarters,26,36.83,33.15,28.45,TE,14569.0,2.0,2.0
13881,2022102700,3889,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,85,17.87,26.73,22.43,TE,14574.0,1.0,3.0
13882,2022102700,4063,54571,False,False,1.0,1,3,8,SHOTGUN,2x2,Cover-3,54,17.54,27.03,22.47,TE,14577.0,1.0,3.0
13883,2022102700,4118,54571,False,False,1.0,1,1,10,SHOTGUN,3x1,Quarters,29,37.98,32.86,28.44,TE,14579.0,2.0,2.0
13884,2022102700,4205,54571,True,True,1.0,1,2,8,SHOTGUN,2x2,Red Zone,18,18.7,27.3,22.62,TE,14582.0,1.0,3.0
13885,2022102700,4249,54571,False,False,1.0,0,4,8,SHOTGUN,3x1,Bracket,18,30.74,27.0,22.47,TE,14584.0,2.0,2.0
13886,2022110609,754,54571,False,False,1.0,1,2,15,SHOTGUN,2x2,Cover 6-Left,23,17.96,27.38,21.31,TE,14852.0,1.0,1.0
13887,2022110609,1134,54571,False,False,1.0,0,2,6,SINGLEBACK,2x2,Cover-3,81,36.07,32.74,28.09,TE,14863.0,1.0,1.0
13888,2022110609,1611,54571,False,False,1.0,0,3,4,SHOTGUN,3x1,Cover-1,57,23.12,32.75,28.32,TE,14879.0,1.0,1.0
13889,2022110609,3017,54571,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,85,34.86,32.55,28.0,TE,14919.0,1.0,1.0
13890,2022110609,3284,54571,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-1,48,37.04,33.29,26.84,TE,14928.0,1.0,1.0
13891,2022110609,3891,54571,True,True,1.0,1,3,6,SHOTGUN,2x2,Red Zone,104,17.72,27.11,21.01,TE,14947.0,1.0,1.0
13892,2022110609,3913,54571,False,False,1.0,0,4,6,SHOTGUN,2x2,Red Zone,104,16.92,27.04,20.98,TE,14948.0,1.0,1.0
13893,2022110609,4162,54571,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,96,36.9,32.82,26.67,TE,14955.0,1.0,1.0
13894,2022110609,4224,54571,True,False,1.0,1,1,1,SHOTGUN,3x1,Red Zone,109,18.78,26.92,20.85,TE,14956.0,1.0,1.0
13895,2022091113,708,54556,False,False,1.0,0,1,10,I_FORM,2x1,Quarters,41,27.62,33.33,26.86,RB,128.0,1.0,1.0
13896,2022091113,2030,54556,True,True,1.0,1,2,8,PISTOL,3x1,Quarters,47,12.47,32.69,26.82,RB,167.0,2.0,1.0
13897,2022091113,3284,54556,False,False,1.0,0,3,3,SHOTGUN,2x2,Cover-0,65,26.33,26.97,22.51,RB,203.0,0.0,2.0
13898,2022091804,902,54556,True,False,1.0,1,2,8,EMPTY,3x2,Quarters,25,15.57,26.89,22.39,RB,3071.0,2.0,1.0
13899,2022091804,2392,54556,False,False,1.0,0,2,8,SHOTGUN,3x1,Quarters,55,22.3,27.81,22.05,RB,3110.0,2.0,1.0
13900,2022091804,2492,54556,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-1,65,30.07,32.92,26.99,RB,3112.0,1.0,1.0
13901,2022091804,2518,54556,True,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3 Seam,65,27.77,32.91,27.05,RB,3113.0,1.0,2.0
13902,2022091804,2572,54556,False,False,1.0,1,2,11,I_FORM,2x1,Cover-2,74,28.92,31.79,25.62,RB,3115.0,1.0,2.0
13903,2022100213,1119,54556,False,False,1.0,1,1,10,SINGLEBACK,2x2,Cover-6 Right,85,23.92,26.96,22.56,RB,5865.0,1.0,1.0
13904,2022100213,2830,54556,False,,1.0,0,1,10,SHOTGUN,3x1,Cover-1,74,31.39,32.0,27.77,RB,5924.0,1.0,2.0
13905,2022100213,2923,54556,True,True,1.0,1,3,2,EMPTY,4x1,Cover-1,51,32.35,26.99,22.51,RB,5927.0,2.0,1.0
13906,2022100213,3054,54556,False,False,1.0,0,2,1,SINGLEBACK,2x1,Goal Line,11,27.78,31.73,26.59,RB,5931.0,1.0,1.0
13907,2022100908,435,54556,True,True,1.0,0,1,10,PISTOL,2x1,Cover-3,58,26.38,26.77,22.12,RB,8272.0,1.0,1.0
13908,2022100908,480,54556,True,True,1.0,0,2,8,EMPTY,3x2,Cover-2,45,10.33,26.72,22.42,RB,8274.0,1.0,1.0
13909,2022100908,504,54556,False,False,1.0,0,3,3,SHOTGUN,3x1,Cover-1,40,32.47,32.58,28.31,RB,8275.0,1.0,1.0
13910,2022100908,574,54556,True,True,1.0,0,3,3,SHOTGUN,3x1,Cover-1,27,21.11,26.91,22.66,RB,8278.0,1.0,1.0
13911,2022100908,1474,54556,False,,1.0,0,2,10,EMPTY,3x2,Cover-1,23,9.03,27.16,21.11,RB,8305.0,1.0,1.0
13912,2022100908,2534,54556,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,62,27.09,32.79,28.57,RB,8335.0,1.0,1.0
13913,2022100908,3124,54556,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-1,35,30.13,33.12,26.99,RB,8353.0,1.0,1.0
13914,2022101607,602,54556,False,False,1.0,1,3,2,SHOTGUN,3x1,Cover-2,41,26.93,32.54,28.23,RB,10095.0,1.0,1.0
13915,2022101607,700,54556,True,True,1.0,1,2,10,PISTOL,3x1,Cover-2,27,39.88,26.65,22.35,RB,10099.0,1.0,1.0
13916,2022101607,1609,54556,True,False,1.0,0,3,2,SHOTGUN,3x1,Cover-2,43,26.46,26.73,20.97,RB,10126.0,1.0,1.0
13917,2022101607,2960,54556,False,False,1.0,0,2,13,SHOTGUN,3x1,Cover 6-Left,98,32.36,32.85,28.35,RB,10162.0,1.0,1.0
13918,2022101607,2987,54556,False,False,1.0,1,3,7,SHOTGUN,3x1,Cover-2,92,30.3,30.58,26.23,RB,10163.0,1.0,1.0
13919,2022102301,619,54556,False,False,1.0,1,1,10,SINGLEBACK,2x2,Quarters,32,23.73,27.11,20.88,RB,12479.0,2.0,1.0
13920,2022102301,709,54556,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,61,21.26,27.38,21.19,RB,12483.0,2.0,1.0
13921,2022102301,1806,54556,True,True,1.0,0,1,10,EMPTY,3x2,Quarters,38,13.3,27.07,21.31,RB,12517.0,1.0,1.0
13922,2022102301,2092,54556,False,False,1.0,0,2,5,PISTOL,2x1,Cover-3,58,27.37,33.15,27.04,RB,12525.0,1.0,2.0
13923,2022102301,2121,54556,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,76,30.0,33.35,26.96,RB,12526.0,1.0,1.0
13924,2022102301,2145,54556,False,False,1.0,1,2,1,SHOTGUN,3x1,Cover-1,85,32.95,33.07,27.01,RB,12527.0,2.0,1.0
13925,2022102301,2348,54556,False,False,1.0,0,2,10,I_FORM,2x1,Cover-6 Right,27,21.56,27.21,21.15,RB,12534.0,2.0,1.0
13926,2022102301,2813,54556,True,False,1.0,0,1,8,EMPTY,3x2,Red Zone,18,6.9,29.9,25.35,RB,12548.0,2.0,1.0
13927,2022102301,2860,54556,False,False,1.0,0,3,8,PISTOL,2x1,Red Zone,18,30.33,30.38,25.99,RB,12550.0,2.0,1.0
13928,2022102700,779,54556,True,True,1.0,1,1,10,EMPTY,3x2,Cover-1,21,34.42,30.5,25.69,RB,14480.0,1.0,1.0
13929,2022102700,2536,54556,False,False,1.0,1,1,10,SINGLEBACK,2x2,Cover-2,35,24.09,27.41,21.19,RB,14532.0,2.0,0.0
13930,2022102700,3015,54556,False,False,1.0,0,2,10,PISTOL,2x1,Cover-3,74,26.55,26.76,22.06,RB,14550.0,2.0,1.0
13931,2022102700,3401,54556,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,85,26.28,26.7,22.35,RB,14562.0,1.0,3.0
13932,2022102700,3581,54556,True,True,1.0,0,1,9,SHOTGUN,3x1,Red Zone,19,21.52,27.12,22.44,RB,14567.0,1.0,1.0
13933,2022110609,1611,54556,False,False,1.0,0,3,4,SHOTGUN,3x1,Cover-1,57,32.39,32.75,28.32,RB,14879.0,1.0,1.0
13934,2022110609,3284,54556,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-1,48,33.07,33.29,26.84,RB,14928.0,1.0,1.0
13935,2022110609,3913,54556,False,False,1.0,0,4,6,SHOTGUN,2x2,Red Zone,104,21.62,27.04,20.98,RB,14948.0,1.0,1.0
13936,2022091113,1812,42369,False,False,1.0,0,2,10,EMPTY,3x2,Cover-1,39,18.55,32.76,28.46,WR,162.0,1.0,2.0
13937,2022091113,2030,42369,False,False,1.0,0,2,8,PISTOL,3x1,Quarters,47,19.91,32.69,26.82,WR,167.0,2.0,1.0
13938,2022091113,2077,42369,False,False,1.0,1,3,13,SHOTGUN,2x2,Cover-3 Seam,42,35.11,26.54,20.86,WR,168.0,1.0,2.0
13939,2022091113,2470,42369,False,False,1.0,0,3,3,SHOTGUN,2x2,Cover-1,75,37.75,32.3,26.78,WR,179.0,1.0,1.0
13940,2022091804,399,42369,False,False,1.0,0,2,10,SINGLEBACK,3x1,Quarters,35,36.14,26.88,20.72,WR,3053.0,2.0,1.0
13941,2022091804,475,42369,False,False,1.0,0,2,9,SHOTGUN,3x1,Quarters,59,44.34,26.88,20.87,WR,3056.0,2.0,1.0
